genome	hoc	gene_count
MH63RS3_ChrN	HOC061766	1
MH63RS3_ChrN	HOC062418	1
MH63RS3_ChrN	HOC062738	1
MH63RS3_ChrN	HOC066231	1
MH63RS3_ChrN	HOC067892	1
MH63RS3_ChrN	HOC068633	1
MH63RS3_ChrN	HOC069554	2
MH63RS3_ChrN	HOC078139	1
MH63RS3_ChrN	HOC078873	1
MH63RS3_ChrN	HOC083752	1
MH63RS3_ChrN	HOC088714	1
MH63RS3_ChrN	HOC088920	1
MH63RS3_ChrN	HOC089604	1
MH63RS3_ChrN	HOC090315	1
MH63RS3_ChrN	HOC096047	1
MH63RS3_ChrN	HOC097876	2
MH63RS3_ChrN	HOC098255	2
MH63RS3_ChrN	HOC106646	1
MH63RS3_ChrN	HOC107747	1
MH63RS3_ChrN	HOC108106	1
MH63RS3_ChrN	HOC109058	1
MH63RS3_ChrN	HOC124455	1
MH63RS3_ChrN	HOC129054	1
MH63RS3_ChrN	HOC129405	1
MH63RS3_ChrN	HOC157932	1
MH63RS3_ChrN	HOC158209	1
MH63RS3_ChrN	HOC158775	1
MH63RS3_ChrN	HOC161390	1
MH63RS3_ChrN	HOC161913	1
MH63RS3_ChrN	HOC162794	1
MH63RS3_ChrN	HOC164376	1
MH63RS3_ChrN	HOC164397	1
MH63RS3_ChrN	HOC164562	1
MH63RS3_ChrN	HOC164951	1
MH63RS3_ChrN	HOC165467	1
MH63RS3_ChrN	HOC165704	1
MH63RS3_ChrN	HOC165883	1
MH63RS3_ChrN	HOC166961	1
MH63RS3_ChrN	HOC396335	1
MH63RS3_ChrN	HOC396417	1
MH63RS3_ChrN	HOC396680	1
MH63RS3_ChrN	HOC396835	1
MH63RS3_ChrN	HOC396946	1
MH63RS3_ChrN	HOC397660	1
MH63RS3_ChrN	HOC397879	1
MH63RS3_ChrN	HOC398582	1
MH63RS3_ChrN	HOC399057	1
MH63RS3_ChrN	HOC400945	1
MH63RS3_ChrN	HOC401130	1
MH63RS3_ChrN	HOC401536	2
MH63RS3_ChrN	HOC402595	1
MH63RS3_ChrN	HOC403506	1
MH63RS3_ChrN	HOC404243	1
MH63RS3_ChrN	HOC404524	1
MH63RS3_ChrN	HOC404818	2
MH63RS3_ChrN	HOC405104	1
MH63RS3_ChrN	HOC405935	1
MH63RS3_ChrN	HOC406937	1
MH63RS3_ChrN	HOC407673	1
MH63RS3_ChrN	HOC407915	1
MH63RS3_ChrN	HOC408654	1
MH63RS3_ChrN	HOC408805	1
MH63RS3_ChrN	HOC409924	1
MH63RS3_ChrN	HOC410622	1
MH63RS3_ChrN	HOC410912	1
MH63RS3_ChrN	HOC411740	1
MH63RS3_ChrN	HOC411907	1
MH63RS3_ChrN	HOC412038	1
MH63RS3_ChrN	HOC412207	1
MH63RS3_ChrN	HOC412531	1
MH63RS3_ChrN	HOC412713	1
MH63RS3_ChrN	HOC412940	1
MH63RS3_ChrN	HOC413318	1
MH63RS3_ChrN	HOC413323	1
MH63RS3_ChrN	HOC413374	1
MH63RS3_ChrN	HOC414081	1
MH63RS3_ChrN	HOC415344	1
OUN333_chrNH	HOC000359	4
OUN333_chrNH	HOC000811	3
OUN333_chrNH	HOC001177	2
OUN333_chrNH	HOC001471	2
OUN333_chrNH	HOC001516	1
OUN333_chrNH	HOC003999	1
OUN333_chrNH	HOC004266	1
OUN333_chrNH	HOC005133	1
OUN333_chrNH	HOC005252	1
OUN333_chrNH	HOC005697	1
OUN333_chrNH	HOC005795	1
OUN333_chrNH	HOC006000	1
OUN333_chrNH	HOC006100	1
OUN333_chrNH	HOC006280	1
OUN333_chrNH	HOC006786	1
OUN333_chrNH	HOC008249	1
OUN333_chrNH	HOC009473	1
OUN333_chrNH	HOC010400	1
OUN333_chrNH	HOC010694	1
OUN333_chrNH	HOC011076	1
OUN333_chrNH	HOC011644	1
OUN333_chrNH	HOC012251	1
OUN333_chrNH	HOC013366	1
OUN333_chrNH	HOC013787	1
OUN333_chrNH	HOC016423	1
OUN333_chrNH	HOC016437	1
OUN333_chrNH	HOC017870	1
OUN333_chrNH	HOC023653	5
OUN333_chrNH	HOC028147	1
OUN333_chrNH	HOC030090	1
OUN333_chrNH	HOC030270	2
OUN333_chrNH	HOC030518	1
OUN333_chrNH	HOC031817	1
OUN333_chrNH	HOC032770	1
OUN333_chrNH	HOC032771	1
OUN333_chrNH	HOC033072	1
OUN333_chrNH	HOC033738	1
OUN333_chrNH	HOC033970	1
OUN333_chrNH	HOC035086	1
OUN333_chrNH	HOC035193	1
OUN333_chrNH	HOC035495	1
OUN333_chrNH	HOC035675	1
OUN333_chrNH	HOC036238	1
OUN333_chrNH	HOC038588	1
OUN333_chrNH	HOC039872	1
OUN333_chrNH	HOC040009	1
OUN333_chrNH	HOC040196	1
OUN333_chrNH	HOC044641	1
OUN333_chrNH	HOC047465	1
OUN333_chrNH	HOC047654	1
OUN333_chrNH	HOC047826	2
OUN333_chrNH	HOC047909	1
OUN333_chrNH	HOC050878	1
OUN333_chrNH	HOC053197	3
OUN333_chrNH	HOC053292	1
OUN333_chrNH	HOC053639	1
OUN333_chrNH	HOC060969	1
OUN333_chrNH	HOC064328	1
OUN333_chrNH	HOC067028	1
OUN333_chrNH	HOC082514	1
OUN333_chrNH	HOC082614	1
OUN333_chrNH	HOC082793	1
OUN333_chrNH	HOC083068	1
OUN333_chrNH	HOC087469	1
OUN333_chrNH	HOC095588	1
OUN333_chrNH	HOC156393	1
OUN333_chrNH	HOC348229	1
OUN333_chrNH	HOC348647	1
OUN333_chrNH	HOC349565	1
PE0075_chrN	HOC000359	2
PE0075_chrN	HOC001471	1
PE0075_chrN	HOC001516	2
PE0075_chrN	HOC003999	3
PE0075_chrN	HOC004266	2
PE0075_chrN	HOC005133	1
PE0075_chrN	HOC005252	1
PE0075_chrN	HOC005697	1
PE0075_chrN	HOC005795	1
PE0075_chrN	HOC006000	1
PE0075_chrN	HOC006100	1
PE0075_chrN	HOC006280	1
PE0075_chrN	HOC006786	1
PE0075_chrN	HOC008249	1
PE0075_chrN	HOC009473	1
PE0075_chrN	HOC010400	2
PE0075_chrN	HOC013366	1
PE0075_chrN	HOC027466	1
PE0075_chrN	HOC040581	2
PE0075_chrN	HOC040657	2
PE0075_chrN	HOC048344	2
PE0075_chrN	HOC050462	2
PE0075_chrN	HOC051089	1
PE0075_chrN	HOC055591	1
PE0075_chrN	HOC061505	1
PE0075_chrN	HOC062923	1
PE0075_chrN	HOC070715	1
PE0075_chrN	HOC071241	1
PE0075_chrN	HOC071600	1
PE0075_chrN	HOC072236	1
PE0075_chrN	HOC072985	1
PE0075_chrN	HOC073888	1
PE0075_chrN	HOC074765	1
PE0075_chrN	HOC075477	1
PE0075_chrN	HOC075524	1
PE0075_chrN	HOC079328	1
PE0075_chrN	HOC079654	1
PE0075_chrN	HOC080042	1
PE0075_chrN	HOC080506	1
PE0075_chrN	HOC084627	1
PE0075_chrN	HOC090996	1
PE0075_chrN	HOC091687	1
PE0075_chrN	HOC099522	1
PE0075_chrN	HOC100379	1
PE0075_chrN	HOC111555	1
PE0075_chrN	HOC111843	1
PE0075_chrN	HOC129931	1
PE0075_chrN	HOC130305	1
PE0075_chrN	HOC130762	1
PE0075_chrN	HOC131834	1
PE0075_chrN	HOC169579	1
PE0075_chrN	HOC169823	1
PE0075_chrN	HOC170455	1
PE0075_chrN	HOC172701	1
PE0075_chrN	HOC172983	1
PE0075_chrN	HOC173057	1
PE0075_chrN	HOC173824	1
PE0075_chrN	HOC176578	1
PE0075_chrN	HOC177134	1
PE0075_chrN	HOC177706	1
PE0075_chrN	HOC178493	1
PE0075_chrN	HOC178583	1
PE0075_chrN	HOC471453	2
PE0075_chrN	HOC472008	1
PE0075_chrN	HOC472168	1
PE0075_chrN	HOC473615	1
PE0075_chrN	HOC473848	1
PE0075_chrN	HOC474035	1
PE0075_chrN	HOC474222	1
R498_ChrN	HOC000359	3
R498_ChrN	HOC001471	2
R498_ChrN	HOC001516	1
R498_ChrN	HOC003999	1
R498_ChrN	HOC004266	1
R498_ChrN	HOC005133	1
R498_ChrN	HOC005252	1
R498_ChrN	HOC005697	1
R498_ChrN	HOC005795	1
R498_ChrN	HOC006000	1
R498_ChrN	HOC006100	1
R498_ChrN	HOC006280	1
R498_ChrN	HOC006786	1
R498_ChrN	HOC008249	1
R498_ChrN	HOC010400	1
R498_ChrN	HOC010694	1
R498_ChrN	HOC011076	1
R498_ChrN	HOC011644	1
R498_ChrN	HOC013366	1
R498_ChrN	HOC013787	2
R498_ChrN	HOC016423	1
R498_ChrN	HOC038613	2
R498_ChrN	HOC040537	3
R498_ChrN	HOC051210	2
R498_ChrN	HOC054011	1
R498_ChrN	HOC054324	1
R498_ChrN	HOC057958	1
R498_ChrN	HOC061766	1
R498_ChrN	HOC062418	1
R498_ChrN	HOC062738	1
R498_ChrN	HOC066231	1
R498_ChrN	HOC067892	1
R498_ChrN	HOC068633	1
R498_ChrN	HOC069554	2
R498_ChrN	HOC078139	2
R498_ChrN	HOC078873	1
R498_ChrN	HOC083752	1
R498_ChrN	HOC088920	1
R498_ChrN	HOC089333	1
R498_ChrN	HOC090174	1
R498_ChrN	HOC096047	1
R498_ChrN	HOC096918	1
R498_ChrN	HOC097876	1
R498_ChrN	HOC098414	1
R498_ChrN	HOC107747	1
R498_ChrN	HOC108106	1
R498_ChrN	HOC109058	2
R498_ChrN	HOC124872	1
R498_ChrN	HOC125535	1
R498_ChrN	HOC126587	1
R498_ChrN	HOC128115	1
R498_ChrN	HOC128317	1
R498_ChrN	HOC129054	1
R498_ChrN	HOC129405	1
R498_ChrN	HOC159368	1
R498_ChrN	HOC159445	1
R498_ChrN	HOC160248	1
R498_ChrN	HOC160364	1
R498_ChrN	HOC162637	1
R498_ChrN	HOC164397	1
R498_ChrN	HOC165883	1
R498_ChrN	HOC417411	2
R498_ChrN	HOC418821	1
R498_ChrN	HOC419070	1
R498_ChrN	HOC420177	1
RGTPlanet_chrNH	HOC000359	4
RGTPlanet_chrNH	HOC000811	3
RGTPlanet_chrNH	HOC001177	2
RGTPlanet_chrNH	HOC001471	2
RGTPlanet_chrNH	HOC001516	1
RGTPlanet_chrNH	HOC003999	2
RGTPlanet_chrNH	HOC004266	1
RGTPlanet_chrNH	HOC005133	1
RGTPlanet_chrNH	HOC005252	1
RGTPlanet_chrNH	HOC005697	1
RGTPlanet_chrNH	HOC005795	1
RGTPlanet_chrNH	HOC006000	1
RGTPlanet_chrNH	HOC006100	1
RGTPlanet_chrNH	HOC006280	1
RGTPlanet_chrNH	HOC006786	1
RGTPlanet_chrNH	HOC008249	1
RGTPlanet_chrNH	HOC009473	1
RGTPlanet_chrNH	HOC010400	1
RGTPlanet_chrNH	HOC010694	1
RGTPlanet_chrNH	HOC011076	1
RGTPlanet_chrNH	HOC011644	1
RGTPlanet_chrNH	HOC012251	2
RGTPlanet_chrNH	HOC013366	1
RGTPlanet_chrNH	HOC013787	1
RGTPlanet_chrNH	HOC016423	1
RGTPlanet_chrNH	HOC016437	1
RGTPlanet_chrNH	HOC017870	1
RGTPlanet_chrNH	HOC023653	5
RGTPlanet_chrNH	HOC028147	1
RGTPlanet_chrNH	HOC030090	1
RGTPlanet_chrNH	HOC030270	1
RGTPlanet_chrNH	HOC030518	1
RGTPlanet_chrNH	HOC031817	1
RGTPlanet_chrNH	HOC032770	1
RGTPlanet_chrNH	HOC032771	1
RGTPlanet_chrNH	HOC033072	1
RGTPlanet_chrNH	HOC033738	1
RGTPlanet_chrNH	HOC033970	1
RGTPlanet_chrNH	HOC035086	1
RGTPlanet_chrNH	HOC035193	1
RGTPlanet_chrNH	HOC035495	1
RGTPlanet_chrNH	HOC035675	1
RGTPlanet_chrNH	HOC036238	1
RGTPlanet_chrNH	HOC038588	1
RGTPlanet_chrNH	HOC039872	1
RGTPlanet_chrNH	HOC040009	1
RGTPlanet_chrNH	HOC040196	1
RGTPlanet_chrNH	HOC044641	1
RGTPlanet_chrNH	HOC047909	1
RGTPlanet_chrNH	HOC050858	1
RGTPlanet_chrNH	HOC050878	1
RGTPlanet_chrNH	HOC053292	1
RGTPlanet_chrNH	HOC053304	2
RGTPlanet_chrNH	HOC053639	1
RGTPlanet_chrNH	HOC057167	1
RGTPlanet_chrNH	HOC057250	1
RGTPlanet_chrNH	HOC061248	2
RGTPlanet_chrNH	HOC066828	1
RGTPlanet_chrNH	HOC082808	1
RGTPlanet_chrNH	HOC121980	1
RGTPlanet_chrNH	HOC123366	1
RGTPlanet_chrNH	HOC350623	1
RGTPlanet_chrNH	HOC352359	1
T093_ChrN	HOC000359	5
T093_ChrN	HOC000811	4
T093_ChrN	HOC001177	5
T093_ChrN	HOC001471	2
T093_ChrN	HOC001516	2
T093_ChrN	HOC003999	1
T093_ChrN	HOC004266	1
T093_ChrN	HOC005133	1
T093_ChrN	HOC005252	1
T093_ChrN	HOC005697	1
T093_ChrN	HOC005795	1
T093_ChrN	HOC006000	1
T093_ChrN	HOC006100	1
T093_ChrN	HOC006280	1
T093_ChrN	HOC006786	1
T093_ChrN	HOC008249	1
T093_ChrN	HOC009473	1
T093_ChrN	HOC010400	1
T093_ChrN	HOC010694	1
T093_ChrN	HOC011076	1
T093_ChrN	HOC011644	1
T093_ChrN	HOC012251	1
T093_ChrN	HOC013366	1
T093_ChrN	HOC013787	1
T093_ChrN	HOC016423	1
T093_ChrN	HOC016437	1
T093_ChrN	HOC017870	1
T093_ChrN	HOC023151	1
T093_ChrN	HOC023174	1
T093_ChrN	HOC023932	1
T093_ChrN	HOC029522	1
T093_ChrN	HOC030849	2
T093_ChrN	HOC041236	1
T093_ChrN	HOC076809	1
T093_ChrN	HOC087664	1
T093_ChrN	HOC103744	1
T093_ChrN	HOC116386	1
T093_ChrN	HOC118004	1
T093_ChrN	HOC119914	1
T093_ChrN	HOC120239	1
T093_ChrN	HOC120244	1
T093_ChrN	HOC120871	1
T093_ChrN	HOC121414	1
T093_ChrN	HOC121813	1
T093_ChrN	HOC143019	1
T093_ChrN	HOC149819	1
T093_ChrN	HOC248853	1
T093_ChrN	HOC249086	1
T093_ChrN	HOC249982	1
XJ02_ChrN	HOC000359	7
XJ02_ChrN	HOC000811	4
XJ02_ChrN	HOC001177	3
XJ02_ChrN	HOC001471	2
XJ02_ChrN	HOC001516	2
XJ02_ChrN	HOC003999	1
XJ02_ChrN	HOC004266	1
XJ02_ChrN	HOC005133	1
XJ02_ChrN	HOC005252	1
XJ02_ChrN	HOC005697	1
XJ02_ChrN	HOC005795	1
XJ02_ChrN	HOC006000	1
XJ02_ChrN	HOC006100	1
XJ02_ChrN	HOC006280	1
XJ02_ChrN	HOC006786	1
XJ02_ChrN	HOC008249	1
XJ02_ChrN	HOC009473	1
XJ02_ChrN	HOC010400	1
XJ02_ChrN	HOC010694	1
XJ02_ChrN	HOC011076	1
XJ02_ChrN	HOC013366	1
XJ02_ChrN	HOC013787	1
XJ02_ChrN	HOC016423	1
XJ02_ChrN	HOC016437	1
XJ02_ChrN	HOC017870	1
XJ02_ChrN	HOC023151	5
XJ02_ChrN	HOC023174	1
XJ02_ChrN	HOC023932	1
XJ02_ChrN	HOC029522	1
XJ02_ChrN	HOC030849	2
XJ02_ChrN	HOC076809	1
XJ02_ChrN	HOC087040	1
XJ02_ChrN	HOC087664	2
XJ02_ChrN	HOC103744	1
XJ02_ChrN	HOC120239	1
XJ02_ChrN	HOC120244	1
XJ02_ChrN	HOC120871	1
XJ02_ChrN	HOC121414	1
XJ02_ChrN	HOC121813	1
XJ02_ChrN	HOC150741	1
XJ02_ChrN	HOC150968	1
XJ02_ChrN	HOC253648	1
XJ02_ChrN	HOC253745	1
XJ02_ChrN	HOC255343	1
XJ02_ChrN	HOC255364	1
XJ02_ChrN	HOC255901	1
Y2032_chrNS	HOC000811	5
Y2032_chrNS	HOC001177	6
Y2032_chrNS	HOC001471	2
Y2032_chrNS	HOC001516	2
Y2032_chrNS	HOC003999	1
Y2032_chrNS	HOC004266	1
Y2032_chrNS	HOC005133	1
Y2032_chrNS	HOC005252	2
Y2032_chrNS	HOC005697	1
Y2032_chrNS	HOC005795	2
Y2032_chrNS	HOC006000	1
Y2032_chrNS	HOC006100	2
Y2032_chrNS	HOC006280	1
Y2032_chrNS	HOC006786	1
Y2032_chrNS	HOC008249	1
Y2032_chrNS	HOC009473	1
Y2032_chrNS	HOC010694	1
Y2032_chrNS	HOC011076	2
Y2032_chrNS	HOC011644	1
Y2032_chrNS	HOC012251	1
Y2032_chrNS	HOC013366	1
Y2032_chrNS	HOC013787	1
Y2032_chrNS	HOC016423	1
Y2032_chrNS	HOC016437	1
Y2032_chrNS	HOC017870	2
Y2032_chrNS	HOC023174	2
Y2032_chrNS	HOC023424	1
Y2032_chrNS	HOC023932	2
Y2032_chrNS	HOC024871	3
Y2032_chrNS	HOC024995	1
Y2032_chrNS	HOC031817	2
Y2032_chrNS	HOC041236	1
Y2032_chrNS	HOC119610	1
Y2032_chrNS	HOC148108	2
Y2032_chrNS	HOC148341	1
Y2032_chrNS	HOC240685	1
Y2032_chrNS	HOC240828	1
Y2032_chrNS	HOC241275	1
Y2032_chrNS	HOC242227	1
Y2032_chrNS	HOC242845	1
Y2032_chrNS	HOC243913	1
Y2032_chrNS	HOC243984	1
ZDM01467_chrNH	HOC000359	4
ZDM01467_chrNH	HOC000811	4
ZDM01467_chrNH	HOC001177	2
ZDM01467_chrNH	HOC001471	2
ZDM01467_chrNH	HOC001516	1
ZDM01467_chrNH	HOC003999	1
ZDM01467_chrNH	HOC004266	1
ZDM01467_chrNH	HOC005133	1
ZDM01467_chrNH	HOC005252	1
ZDM01467_chrNH	HOC005697	1
ZDM01467_chrNH	HOC005795	1
ZDM01467_chrNH	HOC006000	1
ZDM01467_chrNH	HOC006100	1
ZDM01467_chrNH	HOC006280	1
ZDM01467_chrNH	HOC006786	1
ZDM01467_chrNH	HOC008249	1
ZDM01467_chrNH	HOC009473	1
ZDM01467_chrNH	HOC010400	1
ZDM01467_chrNH	HOC010694	1
ZDM01467_chrNH	HOC011076	1
ZDM01467_chrNH	HOC011644	1
ZDM01467_chrNH	HOC012251	1
ZDM01467_chrNH	HOC013366	1
ZDM01467_chrNH	HOC013787	1
ZDM01467_chrNH	HOC016423	1
ZDM01467_chrNH	HOC016437	1
ZDM01467_chrNH	HOC017870	1
ZDM01467_chrNH	HOC023653	5
ZDM01467_chrNH	HOC028147	1
ZDM01467_chrNH	HOC030090	2
ZDM01467_chrNH	HOC030270	2
ZDM01467_chrNH	HOC032770	2
ZDM01467_chrNH	HOC032771	1
ZDM01467_chrNH	HOC033072	1
ZDM01467_chrNH	HOC033738	1
ZDM01467_chrNH	HOC033970	3
ZDM01467_chrNH	HOC035086	1
ZDM01467_chrNH	HOC035193	1
ZDM01467_chrNH	HOC035495	2
ZDM01467_chrNH	HOC035675	1
ZDM01467_chrNH	HOC036238	1
ZDM01467_chrNH	HOC038588	2
ZDM01467_chrNH	HOC039872	1
ZDM01467_chrNH	HOC040009	1
ZDM01467_chrNH	HOC040196	1
ZDM01467_chrNH	HOC044641	1
ZDM01467_chrNH	HOC047654	1
ZDM01467_chrNH	HOC047826	1
ZDM01467_chrNH	HOC047909	1
ZDM01467_chrNH	HOC050878	1
ZDM01467_chrNH	HOC053197	4
ZDM01467_chrNH	HOC053292	1
ZDM01467_chrNH	HOC053304	1
ZDM01467_chrNH	HOC053639	1
ZDM01467_chrNH	HOC057167	1
ZDM01467_chrNH	HOC057250	1
ZDM01467_chrNH	HOC060969	1
ZDM01467_chrNH	HOC067028	1
ZDM01467_chrNH	HOC082514	1
ZDM01467_chrNH	HOC083068	1
ZDM01467_chrNH	HOC095588	1
ZDM01467_chrNH	HOC155713	1
ZDM01467_chrNH	HOC156865	1
ZDM01467_chrNH	HOC353298	1
ZDM01467_chrNH	HOC353720	1
ZDM01467_chrNH	HOC354036	1
ZDM01467_chrNH	HOC354503	1
ZDM01467_chrNH	HOC355087	1
ZDM02064_chrNH	HOC000359	4
ZDM02064_chrNH	HOC000811	3
ZDM02064_chrNH	HOC001177	2
ZDM02064_chrNH	HOC001471	2
ZDM02064_chrNH	HOC001516	1
ZDM02064_chrNH	HOC003999	1
ZDM02064_chrNH	HOC004266	1
ZDM02064_chrNH	HOC005133	1
ZDM02064_chrNH	HOC005252	1
ZDM02064_chrNH	HOC005697	1
ZDM02064_chrNH	HOC005795	1
ZDM02064_chrNH	HOC006000	1
ZDM02064_chrNH	HOC006100	1
ZDM02064_chrNH	HOC006280	1
ZDM02064_chrNH	HOC006786	1
ZDM02064_chrNH	HOC008249	1
ZDM02064_chrNH	HOC009473	1
ZDM02064_chrNH	HOC010400	1
ZDM02064_chrNH	HOC010694	1
ZDM02064_chrNH	HOC011076	1
ZDM02064_chrNH	HOC011644	1
ZDM02064_chrNH	HOC012251	1
ZDM02064_chrNH	HOC013366	1
ZDM02064_chrNH	HOC013787	1
ZDM02064_chrNH	HOC016423	1
ZDM02064_chrNH	HOC016437	1
ZDM02064_chrNH	HOC017870	1
ZDM02064_chrNH	HOC023653	4
ZDM02064_chrNH	HOC028147	1
ZDM02064_chrNH	HOC030090	1
ZDM02064_chrNH	HOC030270	1
ZDM02064_chrNH	HOC030518	2
ZDM02064_chrNH	HOC031817	1
ZDM02064_chrNH	HOC032770	1
ZDM02064_chrNH	HOC032771	1
ZDM02064_chrNH	HOC033072	1
ZDM02064_chrNH	HOC033738	1
ZDM02064_chrNH	HOC035086	1
ZDM02064_chrNH	HOC035193	1
ZDM02064_chrNH	HOC035495	1
ZDM02064_chrNH	HOC035675	1
ZDM02064_chrNH	HOC036238	1
ZDM02064_chrNH	HOC040009	1
ZDM02064_chrNH	HOC040196	1
ZDM02064_chrNH	HOC044641	1
ZDM02064_chrNH	HOC047654	1
ZDM02064_chrNH	HOC050858	1
ZDM02064_chrNH	HOC053197	1
ZDM02064_chrNH	HOC053292	1
ZDM02064_chrNH	HOC053304	1
ZDM02064_chrNH	HOC053639	1
ZDM02064_chrNH	HOC057167	1
ZDM02064_chrNH	HOC057250	1
ZDM02064_chrNH	HOC060969	1
ZDM02064_chrNH	HOC064328	1
ZDM02064_chrNH	HOC081095	1
ZDM02064_chrNH	HOC082514	1
ZDM02064_chrNH	HOC083068	1
ZDM02064_chrNH	HOC355692	1
ZDM02064_chrNH	HOC357320	1
ZDM02064_chrNH	HOC357447	1
ZDM02064_chrNH	HOC357737	1
ZDM02064_chrNH	HOC357933	1
ZH11_ChrN	HOC000359	3
ZH11_ChrN	HOC001471	2
ZH11_ChrN	HOC001516	1
ZH11_ChrN	HOC003999	1
ZH11_ChrN	HOC004266	1
ZH11_ChrN	HOC005133	1
ZH11_ChrN	HOC005252	1
ZH11_ChrN	HOC005697	1
ZH11_ChrN	HOC005795	1
ZH11_ChrN	HOC006000	1
ZH11_ChrN	HOC006100	1
ZH11_ChrN	HOC006280	1
ZH11_ChrN	HOC006786	1
ZH11_ChrN	HOC008249	1
ZH11_ChrN	HOC010400	1
ZH11_ChrN	HOC010694	1
ZH11_ChrN	HOC011076	1
ZH11_ChrN	HOC011644	1
ZH11_ChrN	HOC013366	1
ZH11_ChrN	HOC013787	1
ZH11_ChrN	HOC027466	1
ZH11_ChrN	HOC038613	2
ZH11_ChrN	HOC040537	3
ZH11_ChrN	HOC051210	2
ZH11_ChrN	HOC054011	1
ZH11_ChrN	HOC054324	1
ZH11_ChrN	HOC057958	1
ZH11_ChrN	HOC061766	1
ZH11_ChrN	HOC062418	1
ZH11_ChrN	HOC062738	2
ZH11_ChrN	HOC066231	1
ZH11_ChrN	HOC067892	1
ZH11_ChrN	HOC068633	1
ZH11_ChrN	HOC069554	2
ZH11_ChrN	HOC078139	1
ZH11_ChrN	HOC078873	1
ZH11_ChrN	HOC083752	1
ZH11_ChrN	HOC088714	1
ZH11_ChrN	HOC089333	1
ZH11_ChrN	HOC090174	1
ZH11_ChrN	HOC090315	1
ZH11_ChrN	HOC096612	1
ZH11_ChrN	HOC096918	1
ZH11_ChrN	HOC097876	1
ZH11_ChrN	HOC097900	1
ZH11_ChrN	HOC098414	1
ZH11_ChrN	HOC108622	1
ZH11_ChrN	HOC109227	1
ZH11_ChrN	HOC126794	1
ZH11_ChrN	HOC127117	1
ZH11_ChrN	HOC127291	1
ZH11_ChrN	HOC128317	1
ZH11_ChrN	HOC161115	1
ZH11_ChrN	HOC421447	1
aet_ChrN	HOC000359	6
aet_ChrN	HOC000811	3
aet_ChrN	HOC001177	3
aet_ChrN	HOC001471	2
aet_ChrN	HOC001516	2
aet_ChrN	HOC003999	1
aet_ChrN	HOC004266	1
aet_ChrN	HOC005133	1
aet_ChrN	HOC005252	1
aet_ChrN	HOC005697	1
aet_ChrN	HOC005795	1
aet_ChrN	HOC006000	1
aet_ChrN	HOC006100	1
aet_ChrN	HOC006280	1
aet_ChrN	HOC006786	1
aet_ChrN	HOC008249	1
aet_ChrN	HOC009473	1
aet_ChrN	HOC010400	1
aet_ChrN	HOC010694	1
aet_ChrN	HOC011076	1
aet_ChrN	HOC011644	1
aet_ChrN	HOC012251	1
aet_ChrN	HOC013366	1
aet_ChrN	HOC013787	1
aet_ChrN	HOC016423	1
aet_ChrN	HOC016437	1
aet_ChrN	HOC017870	1
aet_ChrN	HOC023151	1
aet_ChrN	HOC023174	1
aet_ChrN	HOC023932	1
aet_ChrN	HOC029522	1
aet_ChrN	HOC030849	1
aet_ChrN	HOC041236	1
aet_ChrN	HOC053197	1
aet_ChrN	HOC076809	1
aet_ChrN	HOC086888	1
aet_ChrN	HOC087664	1
aet_ChrN	HOC103622	1
aet_ChrN	HOC117391	1
aet_ChrN	HOC117762	1
aet_ChrN	HOC117869	1
aet_ChrN	HOC121980	1
aet_ChrN	HOC151562	1
aet_ChrN	HOC256563	1
aet_ChrN	HOC256595	1
aet_ChrN	HOC257111	1
aet_ChrN	HOC257848	1
aet_ChrN	HOC258081	1
aet_ChrN	HOC258098	1
aet_ChrN	HOC258502	1
aet_ChrN	HOC258848	1
aet_ChrN	HOC258962	1
aet_ChrN	HOC259196	1
aet_ChrN	HOC259469	1
aet_ChrN	HOC259508	1
arinalrfor_chrNA	HOC000359	4
arinalrfor_chrNA	HOC000811	4
arinalrfor_chrNA	HOC001177	4
arinalrfor_chrNA	HOC001471	2
arinalrfor_chrNA	HOC001516	2
arinalrfor_chrNA	HOC003999	1
arinalrfor_chrNA	HOC004266	1
arinalrfor_chrNA	HOC005133	1
arinalrfor_chrNA	HOC005252	1
arinalrfor_chrNA	HOC005697	1
arinalrfor_chrNA	HOC005795	1
arinalrfor_chrNA	HOC006000	1
arinalrfor_chrNA	HOC006100	1
arinalrfor_chrNA	HOC006280	1
arinalrfor_chrNA	HOC006786	1
arinalrfor_chrNA	HOC008249	1
arinalrfor_chrNA	HOC009473	1
arinalrfor_chrNA	HOC010400	1
arinalrfor_chrNA	HOC010694	1
arinalrfor_chrNA	HOC011076	1
arinalrfor_chrNA	HOC011644	1
arinalrfor_chrNA	HOC012251	1
arinalrfor_chrNA	HOC013366	1
arinalrfor_chrNA	HOC013787	1
arinalrfor_chrNA	HOC016423	1
arinalrfor_chrNA	HOC016437	1
arinalrfor_chrNA	HOC017870	1
arinalrfor_chrNA	HOC023151	1
arinalrfor_chrNA	HOC023174	1
arinalrfor_chrNA	HOC023293	1
arinalrfor_chrNA	HOC023424	1
arinalrfor_chrNA	HOC024995	1
arinalrfor_chrNA	HOC028782	1
arinalrfor_chrNA	HOC031372	1
arinalrfor_chrNA	HOC042953	1
arinalrfor_chrNA	HOC043271	1
arinalrfor_chrNA	HOC045856	1
arinalrfor_chrNA	HOC045980	1
arinalrfor_chrNA	HOC048900	1
arinalrfor_chrNA	HOC112974	1
arinalrfor_chrNB	HOC000359	5
